subject_id,window_id,is_W,is_N1,is_N2,is_N3,is_R,trans_W_N1,trans_W_N2,trans_W_N3,trans_W_R,trans_N1_W,trans_N1_N2,trans_N1_N3,trans_N1_R,trans_N2_W,trans_N2_N1,trans_N2_N3,trans_N2_R,trans_N3_W,trans_N3_N1,trans_N3_N2,trans_N3_R,trans_R_W,trans_R_N1,trans_R_N2,trans_R_N3,trans_L_W,trans_N2_L,FC6_mean,FC6_mean_abs,FC6_max,FC6_min,FC6_ptp,FC6_std,FC6_auc,FC6_latency_pos,POZ_mean,POZ_mean_abs,POZ_max,POZ_min,POZ_ptp,POZ_std,POZ_auc,POZ_latency_pos,C2_mean,C2_mean_abs,C2_max,C2_min,C2_ptp,C2_std,C2_auc,C2_latency_pos,F6_mean,F6_mean_abs,F6_max,F6_min,F6_ptp,F6_std,F6_auc,F6_latency_pos,PO8_mean,PO8_mean_abs,PO8_max,PO8_min,PO8_ptp,PO8_std,PO8_auc,PO8_latency_pos,Fp1_mean,Fp1_mean_abs,Fp1_max,Fp1_min,Fp1_ptp,Fp1_std,Fp1_auc,Fp1_latency_pos,P6_mean,P6_mean_abs,P6_max,P6_min,P6_ptp,P6_std,P6_auc,P6_latency_pos,FT10_mean,FT10_mean_abs,FT10_max,FT10_min,FT10_ptp,FT10_std,FT10_auc,FT10_latency_pos,CZ_mean,CZ_mean_abs,CZ_max,CZ_min,CZ_ptp,CZ_std,CZ_auc,CZ_latency_pos,FT8_mean,FT8_mean_abs,FT8_max,FT8_min,FT8_ptp,FT8_std,FT8_auc,FT8_latency_pos
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-0.15249502286093036,0.8180591060787271,2.110615058107389,-2.0168700642274806,4.127485122334869,1.0699676647713237,-0.05359206781555405,0.6,0.11030731644419478,0.94900446510799,2.93501523422592,-1.80853409898893,4.74354933321485,1.1348352229182999,0.039190064302554034,0.28961201501877354,-0.1528366451774667,0.6157826453331418,1.3943953775088054,-1.2888549043920463,2.6832502819008517,0.6825581460515152,-0.05362532546581588,0.2635794743429287,0.04708214240335591,0.5719010020937394,1.1499685811334814,-1.1698272775727963,2.3197958587062777,0.6603698812451676,0.016617997295494142,0.4157697121401753,-0.03958783891028661,0.4899097423734809,1.3114152701691482,-1.006123212350962,2.31753848252011,0.576041653460718,-0.013551062593282957,0.43078848560700883,0.19049604379928134,0.37858001612291275,1.320147481939545,-0.41998687802797796,1.7401343599675227,0.4839243288680032,0.06672679623612118,0.38473091364205264,0.04873148893366251,0.3512763421798761,0.8355756990283303,-0.584346382136913,1.4199220811652433,0.41453242883355457,0.01719307683876565,0.38072590738423034,0.6082038721423219,0.9235004693653903,2.4757677685462913,-1.3501175888679866,3.825885357414278,0.9245320233185141,0.2134184242749581,0.4387984981226534,-0.01278591911529775,0.7014912608821011,2.3092688788248,-1.418057431261792,3.7273263100865917,0.8764158557489499,-0.004712045340325294,0.2645807259073843,-0.23660976379789345,0.6889844570198578,1.8155881702991274,-1.250565043033144,3.0661532133322718,0.7747922042400583,-0.08324476337800557,0.2595744680851064
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-0.791457982561796,1.001259186663317,1.2596330250476577,-2.0518085892701077,3.3114416143177654,0.7980365701060221,-0.2779335390164875,0.6,0.08726926595191181,0.7402320620615456,2.7672847002950807,-1.93376199984759,4.701046700142671,0.9746242357307383,0.03149429280037681,0.5759699624530665,-0.02543482256154452,0.47618175639167915,1.355893148705699,-1.6341344533091218,2.9900276020148207,0.6057049100333561,-0.008158372374191612,0.2685857321652066,-0.8364845558694144,0.8364845558694144,-0.33223767931425824,-1.24817747405248,0.9159397947382217,0.24714700452271152,-0.29273444998242093,0.2505632040050063,-0.6730124113853533,0.6730124113853533,-0.11271325542925181,-1.4654685398200509,1.352755284390799,0.29426054629448883,-0.23508969787759298,0.32665832290362956,-0.5550690038007777,0.5557532278344378,0.030471356887519056,-1.2486269959746137,1.2790983528621327,0.3290004083460495,-0.19378824164586675,0.44380475594493124,-0.46058395082508524,0.46058395082508524,-0.05311723307146728,-1.096865219059147,1.0437479859876797,0.2803868665805476,-0.16070643413378183,0.3496871088861077,0.1920312252690075,0.5796830351365695,1.563622624215473,-2.272931965361822,3.836554589577295,0.7274745808712334,0.068428183842829,0.5789737171464331,-0.00840922532455567,0.7981978579872725,1.7625473914213272,-2.000776320001362,3.7633237114226894,0.9619595940229555,-0.0026549057799116066,0.3797246558197748,-0.2346773341233067,0.6999048591782303,1.3190338082563136,-1.7737873634329937,3.092821171689307,0.7882904424910518,-0.0820706980922017,0.2615769712140176
3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-0.0512390040959923,0.9424851296593956,2.132201201798853,-1.7510611819427224,3.8832623837415756,1.0676007903961142,-0.018319942158561003,0.6,-0.08554862663067993,0.725787722288967,2.772238753762086,-1.9608941179968546,4.73313287175894,0.9538496716624049,-0.02926814958602912,0.5018773466833544,0.028276109436437154,0.48223441433871034,1.3522986875505907,-1.0909543162968065,2.4432530038473974,0.610964294127025,0.009533435217053667,0.26257822277847315,0.05411550499728589,0.6988149852851481,1.3960199673665048,-1.7199240221164482,3.115943989482953,0.800142093391253,0.019415361589648156,0.46983729662077606,0.03618884542538157,0.554708035473169,1.5292197368215863,-1.8023945039165798,3.3316142407381664,0.7054346806157984,0.013456445361016103,0.4728410513141427,-0.06343106077546411,0.423466991264432,0.6976962810614447,-1.661505715212531,2.359201996273976,0.5336455987413292,-0.02155910848315079,0.4408010012515646,-0.19816648743132345,0.3324740274558237,0.3563522180961671,-1.3918398391032438,1.748192057199411,0.4281410287049106,-0.06873572691944708,0.3667083854818524,0.7238512775523296,0.8998764704675143,1.9287356868151855,-1.1013874920653386,3.0301231788805243,0.7057150180221091,0.25374317406437735,0.5008760951188986,0.44894545646451306,0.6943513855003921,1.906493124566995,-0.6695698435302889,2.576062968097284,0.7514617988328383,0.1568038332066934,0.3116395494367961,-0.02585790629440453,0.6612615551341469,1.6691537336922921,-1.234404931956768,2.90355866564906,0.799486619432377,-0.009482838816645592,0.2705882352941177
3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.22238080571376592,0.7098075501748958,1.523133044123473,-1.3765542458048532,2.899687289928326,0.790517406153156,0.07811059279882648,0.425782227784731,0.5506026573419066,0.7111378567153133,1.538531378723613,-0.9931938547892558,2.531725233512869,0.6158087157685221,0.19264795734698867,0.3787234042553192,-0.1155175085909003,0.48189371227011685,0.8808755451496433,-1.2484420356077575,2.1293175807574007,0.6009253983517358,-0.04089437303836832,0.2806007509386734,-0.18457953144510433,0.5391193387132097,0.8116540813872672,-1.3087043211420621,2.1203584025293294,0.6314864660696426,-0.06396057846438108,0.4347934918648311,-0.17337148584255596,0.4722969453660585,0.621222632139836,-1.561358321620963,2.182580953760799,0.6161585065062265,-0.06024869814190642,0.46082603254067595,-0.23243277502651088,0.3876869962622819,0.6109062994540876,-1.4625437957848346,2.0734500952389223,0.5207802720694433,-0.0811737997983592,0.42778473091364216,-0.2775637308823194,0.36239674191216503,0.28056820961456697,-1.510593630418198,1.791161840032765,0.48012178628483443,-0.09698704104874208,0.6,0.5910732524811533,0.7622818035487893,1.4443881135371865,-1.3707079132000468,2.8150960267372334,0.6142828377858576,0.20737640649548392,0.38072590738423034,-0.01962583735052866,0.4921966049435293,1.3914797042366156,-1.9183014209946008,3.3097811252312166,0.6567300412364414,-0.006787326022739744,0.3667083854818524,-0.1861002720497176,0.46530976464612944,0.8375255824242503,-1.57067233508101,2.40819791750526,0.5650706351384356,-0.06539056479122947,0.2866082603254068
3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-0.2971621975036759,0.6809101763282455,0.8371619082771934,-2.0749949232199625,2.912156831497156,0.8201684895863952,-0.10386918574114726,0.4708385481852317,-0.026378951743456298,0.7254787612273476,1.668217159243804,-2.0427222096149382,3.7109393688587424,0.8841480529303251,-0.009145798116485832,0.45682102628285365,-0.25708092413394346,0.5663082202059053,0.9301301922528249,-1.6888620936112992,2.618992285864124,0.6586943029323713,-0.0901897218391744,0.29361702127659584,-0.20053479873684374,0.45195030316912127,0.5970884165072097,-1.4181786747157916,2.0152670912230013,0.575512412747006,-0.06958098035789831,0.4428035043804757,-0.09970392638683027,0.38777184343213605,0.6692921003571316,-1.2826002111933685,1.9518923115505,0.5185470992466082,-0.034445760946470894,0.3456821026282854,0.018103512908740335,0.3512336823797158,0.8834831493040802,-1.0280308698350409,1.9115140191391211,0.46024574251771366,0.00680470148718232,0.3456821026282854,-0.07117480928390198,0.30585327181974864,0.6860688199541918,-1.0793011442820248,1.7653699642362166,0.4086867055062387,-0.02451390479830852,0.3456821026282854,-0.03207938784300999,0.7810533065315414,1.4677205057204914,-2.423237843119548,3.890958348840039,0.9675735810830558,-0.010424521694726685,0.3546933667083855,-0.16205267382660168,0.6645009349450661,1.3244392706687171,-2.136650755628401,3.4610900262971183,0.8038173374218277,-0.056729840656486216,0.3226533166458074,-0.22160787644529295,0.6897435929331502,1.235123859605953,-1.9365665609504792,3.1716904205564322,0.7792855544404025,-0.07773871930677773,0.30062578222778474
3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.09746202163515258,0.4426881024734769,1.473780698722018,-1.1319614579590949,2.6057421566811128,0.5610996125352964,0.03398327704823202,0.6,0.02697688109815843,0.847785547983793,1.5732006588398006,-1.789687557088496,3.3628882159282965,0.9752016511807491,0.009969711630223935,0.5379224030037548,-0.6092711015850533,0.7561520866764964,1.2603117736408787,-1.9255307462721158,3.1858425199129945,0.6093371849088558,-0.21362626651591843,0.2545682102628286,-0.30152105113051886,0.3583900471182523,0.2495790242027497,-1.4485295976040435,1.6981086218067931,0.398208158511234,-0.10496602323929724,0.3957446808510639,-0.3485918065224938,0.4066184796144516,0.3504771039612284,-1.4656717927385106,1.816148896699739,0.4416470696117598,-0.12135801948576339,0.5689612015018775,-0.3121822777221886,0.3941335319518912,0.28033938455103574,-1.401368912955465,1.6817082975065007,0.41623904023696046,-0.10866783630768219,0.5038798498122654,-0.37374964451079384,0.40285793303327533,0.2281372523427649,-1.311210527677531,1.539347780020296,0.37132966779964566,-0.13019914789492334,0.3316645807259075,-0.27609454361753344,0.5678302811527666,0.7232925076457621,-1.5875285051695054,2.3108210128152677,0.6458848435284804,-0.09553776243039783,0.5369211514392993,-0.6615927223726156,0.8721851590624116,1.538558702635454,-1.8973770384049349,3.435935741040389,0.7836017562691013,-0.2312593731560016,0.3236545682102629,-0.5971534360127198,0.8438278980878212,1.2508928560695431,-1.8601512957129491,3.111044151782492,0.7675662794590072,-0.20914750610718066,0.3246558197747185
3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.28460428440173546,1.0124336017618898,1.4807559796806846,-1.402089843861013,2.8828458235416976,1.0317118893158526,0.09970593621548846,0.5719649561952442,-0.523598532242593,0.6764602514826743,0.9676076886465247,-1.990029501525172,2.9576371901716967,0.6417649467190024,-0.18335618774530077,0.5789737171464331,-0.5692486530323687,0.6896829520752563,0.7661507750835519,-1.7823729357647724,2.5485237108483245,0.5701981202445701,-0.1998321124429691,0.26257822277847315,0.1288206344703006,0.5822525955856593,1.4149994025767818,-1.4408182649227825,2.855817667499564,0.6647346277672169,0.045399254229943634,0.4127659574468086,0.18734998044513224,0.45045306532828516,1.3490403640484396,-1.2130223424367783,2.562062706485218,0.5548006011506647,0.06610400558221152,0.4137672090112641,0.10569555566933354,0.44994878922031706,1.3727657462021565,-1.1047988617807079,2.477564607982864,0.5369171260044641,0.037502496611758036,0.4157697121401753,0.048290067307491205,0.3833041270595218,1.2111003537188625,-1.2562832250716705,2.4673835787905327,0.495212744511671,0.017311010942707566,0.4137672090112641,0.34645088554083675,0.5495687664499489,1.2475141665204328,-0.8089310225862834,2.056445189106716,0.511511492773976,0.12116223633394779,0.5068836045056322,-0.3272090834431054,0.6658833383855917,0.8311681648238871,-2.1136169557891846,2.944785120613072,0.7643887542012467,-0.11478390331072684,0.3406758448060076,-0.44962529948746544,0.7267582197943476,1.2338602912342103,-1.8407887318190774,3.0746490230532877,0.7186240153063254,-0.15772806403734768,0.27659574468085113
3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,,-0.7729476577483313,0.8069671525630926,0.5613746505260235,-2.1362448988709426,2.697619549396966,0.5679967742867115,-0.2713521531333798,0.6,0.06347249908439064,0.9982719739753266,2.9771920443312516,-2.3119767446556323,5.289168788986884,1.2786505329012703,0.022089174105052373,0.4287859824780977,-0.030536522094470532,0.7827596817150155,1.5771155706566728,-2.0940782145971655,3.6711937852538385,0.937664943979822,-0.010889123104631408,0.3907384230287861,0.0037395512461968193,0.5096546675026916,1.2067068978088262,-1.509912827027945,2.716619724836771,0.6554293351384471,0.0012456088473206811,0.45281602002503135,-0.05561563432067266,0.4804824590652685,1.0725326637218098,-1.7221679259458464,2.794700589667656,0.6503997005144105,-0.01936520183377552,0.45281602002503135,-0.13103832553785857,0.4842889257449503,1.0078181206855206,-1.5966551806204075,2.6044733013059282,0.6393495841366081,-0.04601450752836761,0.6,-0.2615274064392557,0.3833929533918499,0.41384887665577935,-1.4500168095879,1.8638656862436793,0.5460909197445454,-0.09118812713333443,0.3546933667083855,0.7928511126833124,0.9630334841006453,2.163582411707212,-1.079776193552366,3.243358605259578,0.7993048334554748,0.27706404509539795,0.4347934918648311,0.08697090971525366,0.8302082796208189,2.0880786227851202,-1.9524949926866404,4.040573615471761,0.9823887213629419,0.030207515745144332,0.38072590738423034,-0.07832277283082585,0.9627432244943861,1.753133970543296,-2.637695024227957,4.390828994771253,1.1323506913055978,-0.02784490836814755,0.3787234042553192
3,8,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,-0.8682435782424045,0.8682435782424045,-0.29047886637622566,-1.5763311865636467,1.285852320187421,0.27247879228508387,-0.3033901513157942,0.5389236545682103,0.5673617018429433,0.8306256505092746,1.9525168190771962,-1.6380923700235197,3.590609189100716,0.8350584511223401,0.19824771564826663,0.5859824780976222,-0.007846970283893232,0.5590104816469262,1.0336535410418692,-1.5706558955330658,2.604309436574935,0.683364779133668,-0.003290644893898742,0.5229036295369212,0.15561478591720052,0.8793943046286739,1.8163800279004567,-2.051156011677446,3.8675360395779026,1.0458752985815643,0.05521563281024114,0.39374217772215275,0.14993967471569383,0.8613236840366988,1.6878454903871642,-2.200947941891386,3.8887934322785505,1.0240443033286288,0.05327248765804396,0.39374217772215275,-0.21421387357822175,0.7110032612695424,1.2381122677948753,-2.3476668643082226,3.585779132103098,0.9425491488264435,-0.07448827908851119,0.39374217772215275,-0.4742992142692378,0.5682580246109287,0.31461324352231046,-2.3213611786837847,2.635974422206095,0.7979608674459405,-0.1653197810217149,0.39374217772215275,0.888945882285357,0.9251293397088017,1.927182327884881,-0.3367795684517587,2.2639618963366397,0.5871593960110237,0.3110633596255662,0.36370463078848564,0.2831521466564334,0.7462486306195948,1.2240332163282093,-1.4279077050749087,2.651940921403118,0.7812325387631773,0.09922120812323952,0.48585732165206513,0.02078128303475968,0.467946886672714,1.113989835276326,-1.0479579277771947,2.1619477630535204,0.5516466494415408,0.0073045908028414805,0.48285356695869847
3,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-0.9039934287911089,0.9039934287911089,-0.07900258486158174,-1.9420780257208359,1.8630754408592543,0.529743259533767,-0.31568049122764874,0.5469336670838549,0.18826828852932007,0.9069876988997488,2.1418208533694525,-1.787813004869982,3.9296338582394346,1.1086370218196708,0.06551281532054783,0.38573216520650827,-0.27094611002215746,0.7076591897732211,1.0587507159652967,-1.6300493144197685,2.688800030385065,0.7684320829635157,-0.09479219809452795,0.5239048811013769,-0.048334318542696625,0.7860692063969333,1.2079150786533026,-1.675229565278207,2.8831446439315096,0.8693021065830646,-0.015914974508619117,0.4247809762202754,-0.09209490709640242,0.8456792084132381,1.1154903843006008,-1.8411694544022592,2.95665983870286,0.9719497778584727,-0.031360625133876274,0.4287859824780977,-0.18491822927025964,0.9098418292040374,1.2015786880619561,-2.027323304382348,3.228901992444304,1.0377274564034702,-0.06398752211604747,0.5429286608260326,-0.35789588506544345,0.8364292251999939,0.9592371245923417,-2.025642337522257,2.984879462114599,0.9759927885709676,-0.12455538105799552,0.5439299123904882,0.5799676942510814,0.8506477211914392,2.3869870275555503,-0.890817488511897,3.277804516067447,0.8971883878875124,0.20293082630350243,0.38573216520650827,-0.12872482468416788,0.9493351455651633,1.8049212826961216,-2.2122030363683205,4.017124319064442,1.1276075703347073,-0.044249423873241656,0.5259073842302879,-0.32013830283327877,0.8640155245527441,1.372334887193116,-1.978753956351094,3.3510888435442103,1.008694978259767,-0.11125951697454564,0.5239048811013769
